customer_state,customer_city,order_month,total_orders,total_sales,avg_order_value
SP,marilia,2017-01-01,3,1002.0,200.4
SP,pedreira,2017-01-01,1,45.86,45.86
SP,sumare,2017-01-01,2,509.32,127.33
SP,guarulhos,2017-01-01,7,1783.27,111.454375
SP,itapevi,2017-01-01,5,1321.38,132.138
SP,sao jose do rio preto,2017-01-01,3,860.8,172.16
SP,boituva,2017-01-01,1,155.5,77.75
SP,bauru,2017-01-01,2,419.84,139.946666666667
SP,guaratingueta,2017-01-01,2,340.54,85.135
SP,taubate,2017-01-01,2,758.6,126.433333333333
SP,ariranha,2017-01-01,1,58.4,29.2
SP,limeira,2017-01-01,1,60.99,60.99
SP,andradina,2017-01-01,1,357.74,357.74
SP,santana de parnaiba,2017-01-01,1,191.18,95.59
SP,piratininga,2017-01-01,1,193.32,96.66
SP,cotia,2017-01-01,2,417.9,104.475
SP,itu,2017-01-01,1,120.74,120.74
SP,penapolis,2017-01-01,1,484.48,60.56
SP,laranjal paulista,2017-01-01,1,619.08,309.54
SP,cardoso,2017-01-01,1,850.14,425.07
TO,porto nacional,2017-01-01,1,748.56,374.28
TO,conceicao do tocantins,2017-01-01,1,302.58,302.58
AC,brasileia,2017-02-01,1,279.06,46.51
AC,rio branco,2017-02-01,2,870.49,174.098
AL,maceio,2017-02-01,5,3167.36,395.92
AL,sao bras,2017-02-01,1,54.74,54.74
AL,coite do noia,2017-02-01,1,111.01,111.01
AL,boca da mata,2017-02-01,1,253.42,126.71
AL,batalha,2017-02-01,1,161.54,80.77
AL,arapiraca,2017-02-01,3,910.6,303.533333333333
AM,manaus,2017-02-01,8,1726.58,143.881666666667
AP,macapa,2017-02-01,1,766.1,383.05
AP,santana,2017-02-01,1,648.3,64.83
BA,jacobina,2017-02-01,2,388.34,97.085
BA,simoes filho,2017-02-01,1,574.6,143.65
BA,bom jesus da lapa,2017-02-01,1,723.96,361.98
BA,vitoria da conquista,2017-02-01,2,250.91,83.6366666666667
BA,pojuca,2017-02-01,2,250.84,125.42
BA,juazeiro,2017-02-01,1,120.04,120.04
BA,utinga,2017-02-01,1,386.04,193.02
BA,rodelas,2017-02-01,1,145.42,72.71
BA,salvador,2017-02-01,18,6167.68,166.694054054054
BA,palmeiras,2017-02-01,1,111.5,55.75
BA,feira de santana,2017-02-01,3,285.64,95.2133333333333
BA,ilheus,2017-02-01,1,210.39,210.39
BA,central,2017-02-01,1,285.78,142.89
BA,baianopolis,2017-02-01,1,74.6,74.6
BA,jequie,2017-02-01,1,565.16,141.29
BA,presidente dutra,2017-02-01,1,225.98,112.99
BA,senhor do bonfim,2017-02-01,1,173.29,173.29
BA,alagoinhas,2017-02-01,3,755.03,151.006
BA,piritiba,2017-02-01,1,118.03,118.03
BA,ibipeba,2017-02-01,1,86.39,86.39
BA,tabocas do brejo velho,2017-02-01,1,204.96,102.48
BA,luis eduardo magalhaes,2017-02-01,1,169.04,84.52
BA,coribe,2017-02-01,1,124.8,124.8
BA,eunapolis,2017-02-01,2,455.93,151.976666666667
BA,araci,2017-02-01,1,104.36,52.18
BA,porto seguro,2017-02-01,3,486.88,81.1466666666667
BA,valenca,2017-02-01,2,683.96,170.99
BA,irece,2017-02-01,1,64.88,64.88
BA,lauro de freitas,2017-02-01,3,832.7,138.783333333333
CE,paracuru,2017-02-01,1,674.84,337.42
CE,brejo santo,2017-02-01,1,290.02,145.01
CE,tiangua,2017-02-01,1,76.74,76.74
CE,fortaleza,2017-02-01,4,884.2,88.42
CE,iguatu,2017-02-01,1,720.98,720.98
CE,caninde,2017-02-01,1,213.62,106.81
CE,guaraciaba do norte,2017-02-01,1,125.66,62.83
CE,iraucuba,2017-02-01,1,334.2,167.1
CE,crato,2017-02-01,1,336.71,336.71
CE,aracati,2017-02-01,1,175.66,87.83
DF,brasilia,2017-02-01,24,17065.31,406.316904761905
ES,nova venecia,2017-02-01,1,390.84,195.42
ES,serra,2017-02-01,4,704.69,117.448333333333
ES,linhares,2017-02-01,1,62.1,31.05
ES,cachoeiro de itapemirim,2017-02-01,3,759.82,126.636666666667
ES,montanha,2017-02-01,1,491.36,245.68
ES,conceicao da barra,2017-02-01,1,522.9,261.45
ES,ecoporanga,2017-02-01,1,172.18,86.09
ES,sao mateus,2017-02-01,2,434.96,144.986666666667
ES,aracruz,2017-02-01,2,1439.1,239.85
ES,vitoria,2017-02-01,4,2042.05,226.894444444444
ES,vila velha,2017-02-01,5,1530.5,127.541666666667
ES,guarapari,2017-02-01,1,60.65,60.65
ES,colatina,2017-02-01,1,47.05,47.05
ES,cariacica,2017-02-01,3,1104.96,110.496
ES,afonso claudio,2017-02-01,1,162.28,81.14
ES,marataizes,2017-02-01,2,258.63,129.315
ES,vila valerio,2017-02-01,1,237.76,118.88
GO,bela vista de goias,2017-02-01,1,222.8,55.7
GO,anapolis,2017-02-01,5,1471.57,183.94625
GO,mozarlandia,2017-02-01,1,348.46,348.46
GO,mineiros,2017-02-01,1,55.56,27.78
GO,senador canedo,2017-02-01,1,40.77,40.77
GO,cachoeira alta,2017-02-01,1,73.54,36.77
GO,sao luiz do norte,2017-02-01,1,296.66,148.33
GO,aparecida de goiania,2017-02-01,2,135.31,45.1033333333333
GO,planaltina,2017-02-01,1,173.09,173.09
GO,formosa,2017-02-01,1,105.36,52.68
GO,barro alto,2017-02-01,1,123.33,123.33
GO,uruacu,2017-02-01,1,30.75,30.75
GO,goiania,2017-02-01,6,1257.7,114.336363636364
GO,trindade,2017-02-01,2,207.08,51.77
GO,jatai,2017-02-01,1,87.54,43.77
GO,catalao,2017-02-01,1,329.06,164.53
MA,imperatriz,2017-02-01,1,228.0,114.0
MA,barreirinhas,2017-02-01,1,411.42,205.71
MA,ze doca,2017-02-01,1,133.02,66.51
MA,pedreiras,2017-02-01,1,137.14,137.14
MA,olho d'agua das cunhas,2017-02-01,1,323.02,161.51
MA,sao jose de ribamar,2017-02-01,1,213.62,106.81
MA,sao luis,2017-02-01,5,584.56,73.07
MG,abaete,2017-02-01,1,154.23,154.23
MG,varginha,2017-02-01,3,293.68,58.736
MG,arcos,2017-02-01,1,67.02,33.51
MG,buritizeiro,2017-02-01,1,257.74,64.435
MG,santa rita do ibitipoca,2017-02-01,1,335.26,167.63
MG,guape,2017-02-01,1,420.96,210.48
MG,alem paraiba,2017-02-01,2,634.28,158.57
MG,campanha,2017-02-01,1,45.8,45.8
MG,nova lima,2017-02-01,2,620.65,206.883333333333
MG,canaa,2017-02-01,1,69.54,69.54
MG,governador valadares,2017-02-01,6,841.84,76.5309090909091
MG,jacutinga,2017-02-01,1,51.16,51.16
MG,minas novas,2017-02-01,1,56.62,56.62
MG,santa rita do sapucai,2017-02-01,2,168.68,84.34
MG,astolfo dutra,2017-02-01,3,738.8,41.0444444444445
MG,ponte nova,2017-02-01,1,179.76,89.88
MG,patos de minas,2017-02-01,1,60.22,30.11
MG,campo belo,2017-02-01,2,217.86,54.465
MG,lavras,2017-02-01,1,134.0,134.0
MG,santa vitoria,2017-02-01,1,431.4,215.7
MG,caxambu,2017-02-01,1,51.42,51.42
MG,ribeirao das neves,2017-02-01,3,808.77,202.1925
MG,claudio,2017-02-01,1,255.0,127.5
MG,itajuba,2017-02-01,3,3497.38,582.896666666667
MG,lagoa santa,2017-02-01,3,434.38,72.3966666666667
MG,pedro leopoldo,2017-02-01,1,241.86,40.31
MG,barbacena,2017-02-01,3,874.03,174.806
MG,divinopolis,2017-02-01,2,1104.98,110.498
MG,nova serrana,2017-02-01,2,538.88,134.72
MG,contagem,2017-02-01,15,2447.39,90.6440740740741
MG,betim,2017-02-01,3,555.52,92.5866666666667
MG,carangola,2017-02-01,1,99.04,49.52
MG,almenara,2017-02-01,2,833.92,104.24
MG,malacacheta,2017-02-01,1,949.32,237.33
MG,resplendor,2017-02-01,2,365.92,91.48
MG,pompeu,2017-02-01,1,55.72,27.86
MG,formiga,2017-02-01,1,437.34,218.67
MG,patrocinio,2017-02-01,1,84.65,84.65
MG,sao jose da lapa,2017-02-01,1,193.45,193.45
MG,frei inocencio,2017-02-01,1,167.63,167.63
MG,ouro fino,2017-02-01,1,418.8,104.7
MG,sao sebastiao do paraiso,2017-02-01,2,546.02,136.505
MG,passos,2017-02-01,2,136.92,68.46
MG,santa juliana,2017-02-01,1,36.52,36.52
MG,caete,2017-02-01,1,298.18,149.09
MG,sao joao del rei,2017-02-01,1,1561.36,780.68
MG,joao monlevade,2017-02-01,3,368.8,61.4666666666667
MG,santana do jacare,2017-02-01,1,297.94,148.97
MG,nova era,2017-02-01,2,612.98,153.245
MG,itabira,2017-02-01,3,581.58,116.316
MG,montalvania,2017-02-01,1,540.0,135.0
MG,alpinopolis,2017-02-01,1,60.42,60.42
MG,bom jesus do galho,2017-02-01,1,361.5,361.5
MG,curvelo,2017-02-01,2,544.68,272.34
MG,uberlandia,2017-02-01,8,3123.14,208.209333333333
MG,muriae,2017-02-01,1,254.38,127.19
MG,senhora dos remedios,2017-02-01,1,89.02,44.51
MG,mariana,2017-02-01,1,304.7,152.35
MG,vespasiano,2017-02-01,2,379.86,94.965
MG,monte santo de minas,2017-02-01,1,42.42,42.42
MG,capinopolis,2017-02-01,1,60.21,60.21
MG,ouro preto,2017-02-01,1,544.36,136.09
MG,conceicao do mato dentro,2017-02-01,1,174.44,87.22
MG,guaranesia,2017-02-01,1,104.7,104.7
MG,januaria,2017-02-01,1,190.48,95.24
MG,uniao de minas,2017-02-01,1,51.7,25.85
MG,juiz de fora,2017-02-01,14,3482.85,128.994444444444
MG,perdoes,2017-02-01,1,248.88,124.44
MG,itambacuri,2017-02-01,1,66.53,66.53
MG,pocos de caldas,2017-02-01,3,643.2,160.8
MG,montes claros,2017-02-01,5,2174.02,181.168333333333
MG,mateus leme,2017-02-01,1,85.02,42.51
MG,francisco badaro,2017-02-01,1,66.13,66.13
MG,belo horizonte,2017-02-01,38,11841.87,153.790519480519
MG,rio paranaiba,2017-02-01,1,25.51,25.51
MG,sao joao evangelista,2017-02-01,1,108.84,54.42
MG,sao goncalo do sapucai,2017-02-01,1,38.42,38.42
MG,sao lourenco,2017-02-01,1,81.72,40.86
MG,pouso alegre,2017-02-01,2,383.1,95.775
MG,prata,2017-02-01,1,50.51,50.51
MG,cambui,2017-02-01,1,133.44,33.36
MG,barao de cocais,2017-02-01,2,218.68,109.34
MG,aguas formosas,2017-02-01,1,33.42,33.42
MG,araguari,2017-02-01,1,403.78,201.89
MG,alfredo vasconcelos,2017-02-01,1,320.36,160.18
MG,bugre,2017-02-01,1,209.3,209.3
MG,sao goncalo do abaete,2017-02-01,1,235.94,117.97
MG,divino,2017-02-01,1,206.22,103.11
MG,santa luzia,2017-02-01,2,214.32,53.58
MG,conselheiro lafaiete,2017-02-01,2,668.86,111.476666666667
MG,nanuque,2017-02-01,4,773.02,77.302
MG,caratinga,2017-02-01,1,111.9,55.95
MG,uberaba,2017-02-01,1,75.72,37.86
MG,serra dos aimores,2017-02-01,1,325.92,162.96
MG,tocantins,2017-02-01,2,388.86,97.215
MG,itamonte,2017-02-01,1,243.43,81.1433333333333
MG,teofilo otoni,2017-02-01,2,1080.74,135.0925
MG,capitao eneas,2017-02-01,1,98.84,49.42
MG,sao domingos,2017-02-01,1,77.06,77.06
MG,mar de espanha,2017-02-01,1,151.49,151.49
MG,ipatinga,2017-02-01,5,1150.58,115.058
MG,santana do capivari,2017-02-01,1,39.52,39.52
MG,cataguases,2017-02-01,1,100.14,100.14
MG,sete lagoas,2017-02-01,1,159.04,79.52
MG,itabirito,2017-02-01,1,491.36,245.68
MG,boa esperanca,2017-02-01,1,182.9,91.45
MG,araxa,2017-02-01,1,41.51,41.51
MG,lagoa da prata,2017-02-01,1,123.24,30.81
MG,santa cruz do prata,2017-02-01,1,64.42,64.42
MG,carandai,2017-02-01,1,63.72,31.86
MG,baependi,2017-02-01,1,241.68,60.42
MG,manhuacu,2017-02-01,1,270.0,135.0
MG,extrema,2017-02-01,3,159.48,53.16
MG,santo antonio do monte,2017-02-01,1,228.34,114.17
MG,bom jardim de minas,2017-02-01,1,169.12,84.56
MG,sao francisco,2017-02-01,1,81.04,40.52
MG,sao gotardo,2017-02-01,1,75.72,37.86
MG,sao jose da barra,2017-02-01,1,148.98,74.49
MG,frutal,2017-02-01,1,112.36,56.18
MG,santa barbara,2017-02-01,1,141.6,70.8
MG,carmo do paranaiba,2017-02-01,1,882.64,220.66
MG,paraisopolis,2017-02-01,2,156.67,78.335
MS,tres lagoas,2017-02-01,1,120.1,60.05
MS,sao gabriel do oeste,2017-02-01,1,152.14,76.07
MS,dourados,2017-02-01,1,135.34,67.67
MS,pedro gomes,2017-02-01,1,264.76,132.38
MS,prudencio thomaz,2017-02-01,1,49.04,49.04
MS,amambai,2017-02-01,1,550.16,137.54
MS,navirai,2017-02-01,1,76.08,38.04
MS,campo grande,2017-02-01,4,14245.71,2374.285
MT,alta floresta,2017-02-01,1,524.24,262.12
MT,campos de julio,2017-02-01,1,518.12,259.06
MT,cuiaba,2017-02-01,7,3699.64,264.26
MT,nova lacerda,2017-02-01,1,380.75,380.75
MT,caceres,2017-02-01,1,161.34,80.67
MT,rondonopolis,2017-02-01,1,66.6,33.3
MT,sinop,2017-02-01,2,352.5,88.125
MT,varzea grande,2017-02-01,2,252.44,63.11
MT,sorriso,2017-02-01,1,285.52,142.76
PA,tailandia,2017-02-01,1,3253.66,1626.83
PA,parauapebas,2017-02-01,1,293.2,146.6
PA,ananindeua,2017-02-01,4,1424.76,142.476
PA,santarem,2017-02-01,3,1517.89,303.578
PA,tucurui,2017-02-01,2,995.8,248.95
PA,altamira,2017-02-01,1,471.9,235.95
PA,pacaja,2017-02-01,1,76.25,76.25
PA,santo antonio do taua,2017-02-01,1,57.74,57.74
PA,xinguara,2017-02-01,1,139.68,69.84
PA,jacunda,2017-02-01,1,613.96,153.49
PA,belem,2017-02-01,7,10059.2,838.266666666667
PA,santa maria do para,2017-02-01,1,89.66,44.83
PA,carajas,2017-02-01,1,206.61,206.61
PB,santa rita,2017-02-01,1,983.36,491.68
PB,patos,2017-02-01,1,269.32,134.66
PB,cuite,2017-02-01,1,149.48,74.74
PB,campina grande,2017-02-01,5,3246.17,295.106363636364
PB,joao pessoa,2017-02-01,1,91.48,45.74
PB,arara,2017-02-01,1,274.28,137.14
PB,cajazeiras,2017-02-01,1,179.04,89.52
PB,livramento,2017-02-01,1,295.99,295.99
PE,paulista,2017-02-01,2,1331.54,332.885
PE,camocim de sao felix,2017-02-01,1,35.7,35.7
PE,palmares,2017-02-01,1,1280.32,640.16
PE,cabrobo,2017-02-01,1,75.73,75.73
PE,sao lourenco da mata,2017-02-01,1,59.68,29.84
PE,lagoa dos gatos,2017-02-01,1,288.08,288.08
PE,garanhuns,2017-02-01,1,248.36,124.18
PE,vitoria de santo antao,2017-02-01,1,121.62,121.62
PE,lagoa grande,2017-02-01,1,70.79,70.79
PE,recife,2017-02-01,6,1359.5,123.590909090909
PE,macaparana,2017-02-01,1,69.44,34.72
PE,aguas belas,2017-02-01,1,181.68,90.84
PE,olinda,2017-02-01,1,368.64,184.32
PE,moreilandia,2017-02-01,1,302.52,151.26
PI,barras,2017-02-01,1,91.61,91.61
PI,teresina,2017-02-01,5,1180.09,147.51125
PI,fronteiras,2017-02-01,1,1146.2,1146.2
PI,picos,2017-02-01,1,187.94,93.97
PI,amarante,2017-02-01,1,1907.68,953.84
PI,floriano,2017-02-01,1,124.18,124.18
PI,eliseu martins,2017-02-01,1,280.0,140.0
PI,francisco santos,2017-02-01,1,41.7,41.7
PR,salto do lontra,2017-02-01,1,1207.12,150.89
PR,matelandia,2017-02-01,1,47.51,47.51
PR,cafelandia,2017-02-01,2,617.1,154.275
PR,coronel vivida,2017-02-01,1,201.28,100.64
PR,godoy moreira,2017-02-01,1,2203.66,1101.83
PR,telemaco borba,2017-02-01,1,39.51,39.51
PR,ourizona,2017-02-01,1,167.8,167.8
PR,cascavel,2017-02-01,5,1311.09,145.676666666667
PR,cruzeiro do oeste,2017-02-01,1,102.88,51.44
PR,piraquara,2017-02-01,1,476.38,476.38
PR,faxinal,2017-02-01,1,34.42,34.42
PR,curitiba,2017-02-01,29,9463.97,143.393484848485
PR,dois vizinhos,2017-02-01,1,119.52,59.76
PR,marechal candido rondon,2017-02-01,1,76.84,38.42
PR,sarandi,2017-02-01,1,704.58,352.29
PR,campo largo,2017-02-01,2,175.1,43.775
PR,palmas,2017-02-01,1,568.9,284.45
PR,marialva,2017-02-01,2,682.96,170.74
PR,capanema,2017-02-01,1,48.84,24.42
PR,londrina,2017-02-01,6,1251.66,125.166
PR,uniao da vitoria,2017-02-01,3,3087.64,385.955
PR,maringa,2017-02-01,4,1070.12,107.012
PR,grandes rios,2017-02-01,1,101.9,50.95
PR,guarapuava,2017-02-01,2,628.36,157.09
PR,toledo,2017-02-01,3,214.19,42.838
PR,apucarana,2017-02-01,7,3256.26,250.481538461538
PR,colombo,2017-02-01,2,179.72,44.93
PR,ortigueira,2017-02-01,1,119.09,119.09
PR,pato branco,2017-02-01,3,401.89,100.4725
PR,loanda,2017-02-01,1,388.34,194.17
PR,japira,2017-02-01,2,480.04,80.0066666666667
PR,nova santa rosa,2017-02-01,1,186.08,93.04
PR,sao tome,2017-02-01,1,310.38,155.19
PR,munhoz de melo,2017-02-01,1,327.77,327.77
PR,iretama,2017-02-01,1,139.59,139.59
PR,almirante tamandare,2017-02-01,2,210.98,52.745
PR,nova fatima,2017-02-01,1,199.5,99.75
PR,rio azul,2017-02-01,1,34.52,34.52
PR,arapongas,2017-02-01,2,290.43,96.81
PR,jandaia do sul,2017-02-01,1,2492.68,623.17
PR,centenario do sul,2017-02-01,1,88.84,44.42
PR,sao jose dos pinhais,2017-02-01,1,237.8,118.9
PR,santa mariana,2017-02-01,1,412.88,206.44
PR,matinhos,2017-02-01,1,64.42,64.42
PR,assis chateaubriand,2017-02-01,1,355.26,355.26
PR,ponta grossa,2017-02-01,4,504.22,72.0314285714286
PR,cambe,2017-02-01,1,129.04,64.52
PR,rolandia,2017-02-01,2,2588.7,647.175
RJ,seropedica,2017-02-01,2,1941.1,138.65
RJ,rio das flores,2017-02-01,1,178.08,44.52
RJ,nova friburgo,2017-02-01,2,1328.14,442.713333333333
RJ,california da barra,2017-02-01,1,276.52,138.26
RJ,rio das ostras,2017-02-01,1,76.66,76.66
RJ,quissama,2017-02-01,1,725.92,362.96
RJ,barra mansa,2017-02-01,2,285.4,71.35
RJ,itaborai,2017-02-01,2,445.2,111.3
RJ,resende,2017-02-01,4,920.12,131.445714285714
RJ,silva jardim,2017-02-01,1,356.52,59.42
RJ,nilopolis,2017-02-01,1,1349.74,674.87
RJ,rio claro,2017-02-01,1,116.04,29.01
RJ,belford roxo,2017-02-01,2,484.4,161.466666666667
RJ,marica,2017-02-01,5,839.4,139.9
RJ,sao goncalo,2017-02-01,7,1031.33,64.458125
RJ,cabo frio,2017-02-01,2,211.67,70.5566666666667
RJ,saquarema,2017-02-01,2,163.23,54.41
RJ,sao francisco de itabapoana,2017-02-01,1,299.96,149.98
RJ,duque de caxias,2017-02-01,2,973.82,121.7275
RJ,vassouras,2017-02-01,1,112.92,56.46
RJ,itaocara,2017-02-01,1,476.36,238.18
RJ,pinheiral,2017-02-01,1,642.76,321.38
RJ,bom jesus do itabapoana,2017-02-01,1,765.76,191.44
RJ,casimiro de abreu,2017-02-01,1,274.96,137.48
RJ,rio de janeiro,2017-02-01,137,39030.73,141.929927272727
RJ,vargem alegre,2017-02-01,1,39.86,39.86
RJ,mage,2017-02-01,4,926.74,115.8425
RJ,volta redonda,2017-02-01,6,753.17,75.317
RJ,petropolis,2017-02-01,7,3016.41,232.031538461538
RJ,angra dos reis,2017-02-01,2,1565.22,130.435
RJ,barra do pirai,2017-02-01,1,272.08,136.04
RJ,teresopolis,2017-02-01,2,239.38,79.7933333333333
RJ,cachoeiras de macacu,2017-02-01,1,242.32,121.16
RJ,cantagalo,2017-02-01,1,234.48,58.62
RJ,macae,2017-02-01,9,1527.51,95.469375
RJ,italva,2017-02-01,1,84.84,42.42
RJ,barra de sao joao,2017-02-01,1,151.06,75.53
RJ,queimados,2017-02-01,2,192.84,27.5485714285714
RJ,niteroi,2017-02-01,7,1795.18,128.227142857143
RJ,miguel pereira,2017-02-01,3,1689.54,281.59
RJ,paracambi,2017-02-01,1,599.92,149.98
RJ,nova iguacu,2017-02-01,5,873.45,87.345
RJ,campos dos goytacazes,2017-02-01,8,1810.95,129.353571428571
RJ,itaguai,2017-02-01,1,218.13,218.13
RJ,sao joao de meriti,2017-02-01,1,189.26,94.63
RN,jardim de piranhas,2017-02-01,1,48.74,48.74
RN,florania,2017-02-01,1,60.34,60.34
RN,natal,2017-02-01,1,69.68,34.84
RN,mossoro,2017-02-01,2,280.87,70.2175
RN,currais novos,2017-02-01,1,40.74,40.74
RN,alto do rodrigues,2017-02-01,1,262.68,131.34
RN,sao joao do sabugi,2017-02-01,1,103.48,51.74
RO,extrema,2017-02-01,1,428.18,214.09
RO,ariquemes,2017-02-01,1,1275.62,637.81
RO,porto velho,2017-02-01,4,468.08,58.51
RO,vilhena,2017-02-01,3,796.03,132.671666666667
RO,colorado do oeste,2017-02-01,1,339.98,169.99
RR,boa vista,2017-02-01,2,217.48,54.37
RS,casca,2017-02-01,1,139.34,69.67
RS,canoas,2017-02-01,6,1598.62,177.624444444444
RS,chui,2017-02-01,2,710.3,177.575
RS,tapejara,2017-02-01,1,340.6,170.3
RS,ivoti,2017-02-01,1,201.82,100.91
RS,rio pardo,2017-02-01,1,323.68,161.84
RS,frederico westphalen,2017-02-01,1,306.2,153.1
RS,santa vitoria do palmar,2017-02-01,1,298.98,149.49
RS,xangri-la,2017-02-01,2,837.36,139.56
RS,garruchos,2017-02-01,1,79.04,79.04
RS,esteio,2017-02-01,1,104.18,52.09
RS,capao da canoa,2017-02-01,1,27.04,27.04
RS,sao paulo das missoes,2017-02-01,1,355.9,177.95
RS,pejucara,2017-02-01,1,213.59,213.59
RS,arroio dos ratos,2017-02-01,1,57.09,57.09
RS,panambi,2017-02-01,1,286.2,143.1
RS,estancia velha,2017-02-01,1,112.08,56.04
RS,ijui,2017-02-01,1,332.0,166.0
RS,palmitinho,2017-02-01,1,45.95,45.95
RS,pelotas,2017-02-01,1,139.08,69.54
RS,caxias do sul,2017-02-01,2,187.93,93.965
RS,condor,2017-02-01,1,127.04,63.52
RS,bage,2017-02-01,2,312.67,104.223333333333
RS,campo bom,2017-02-01,3,792.74,99.0925
RS,porto alegre,2017-02-01,27,6565.6,111.281355932203
RS,guapore,2017-02-01,2,422.22,105.555
RS,garibaldi,2017-02-01,1,719.94,359.97
RS,cruz alta,2017-02-01,1,172.36,86.18
RS,imbe,2017-02-01,1,427.18,213.59
RS,novo hamburgo,2017-02-01,2,832.66,277.553333333333
RS,capao do leao,2017-02-01,1,2013.74,1006.87
RS,gramado xavier,2017-02-01,1,68.97,68.97
RS,gravatai,2017-02-01,3,1453.43,484.476666666667
RS,santo angelo,2017-02-01,1,85.42,85.42
RS,santana do livramento,2017-02-01,2,3866.06,966.515
RS,itatiba do sul,2017-02-01,1,111.9,55.95
RS,encantado,2017-02-01,1,159.85,159.85
RS,canela,2017-02-01,1,121.92,60.96
RS,bento goncalves,2017-02-01,3,322.5,53.75
RS,santa maria,2017-02-01,1,262.7,131.35
RS,viamao,2017-02-01,4,602.38,60.238
RS,sao vendelino,2017-02-01,1,314.38,157.19
RS,sapucaia do sul,2017-02-01,1,145.59,145.59
RS,lajeado,2017-02-01,1,348.16,174.08
RS,santa cruz do sul,2017-02-01,1,167.2,83.6
RS,portao,2017-02-01,1,123.48,61.74
RS,sao leopoldo,2017-02-01,2,342.18,114.06
RS,campestre da serra,2017-02-01,1,1347.96,1347.96
RS,mariano moro,2017-02-01,1,274.52,137.26
RS,venancio aires,2017-02-01,1,262.86,262.86
RS,dezesseis de novembro,2017-02-01,1,205.5,102.75
RS,ibiruba,2017-02-01,1,91.77,91.77
RS,eldorado do sul,2017-02-01,1,37.96,37.96
RS,uruguaiana,2017-02-01,2,459.84,114.96
RS,carazinho,2017-02-01,1,352.8,176.4
SC,maravilha,2017-02-01,1,143.18,71.59
SC,videira,2017-02-01,2,895.12,223.78
SC,balneario arroio do silva,2017-02-01,1,127.5,127.5
SC,itapema,2017-02-01,1,108.84,54.42
SC,joinville,2017-02-01,6,1216.86,110.623636363636
SC,agronomica,2017-02-01,1,23.49,23.49
SC,itajai,2017-02-01,4,917.88,114.735
SC,cacador,2017-02-01,1,261.68,130.84
SC,jaragua do sul,2017-02-01,1,209.58,104.79
SC,lages,2017-02-01,2,394.26,65.71
SC,imbituba,2017-02-01,2,289.04,48.1733333333333
SC,garopaba,2017-02-01,1,138.9,69.45
SC,porto belo,2017-02-01,1,103.79,103.79
SC,navegantes,2017-02-01,1,243.72,243.72
SC,jacinto machado,2017-02-01,1,63.32,31.66
SC,curitibanos,2017-02-01,3,457.86,76.31
SC,pomerode,2017-02-01,1,67.02,33.51
SC,quilombo,2017-02-01,1,65.54,32.77
SC,blumenau,2017-02-01,2,1147.1,286.775
SC,sao jose,2017-02-01,2,421.92,105.48
SC,florianopolis,2017-02-01,11,2652.56,126.312380952381
SC,rio do sul,2017-02-01,1,568.12,142.03
SC,tubarao,2017-02-01,4,471.1,58.8875
SC,canoinhas,2017-02-01,1,89.02,44.51
SC,mafra,2017-02-01,1,275.14,137.57
SC,biguacu,2017-02-01,1,1042.51,1042.51
SC,lauro muller,2017-02-01,1,69.02,34.51
SC,brusque,2017-02-01,2,478.52,119.63
SC,ararangua,2017-02-01,1,177.68,44.42
SE,sao cristovao,2017-02-01,1,77.36,38.68
SE,lagarto,2017-02-01,1,171.78,85.89
SE,aracaju,2017-02-01,9,2848.92,142.446
SE,simao dias,2017-02-01,1,426.5,213.25
SP,mogi das cruzes,2017-02-01,4,2517.5,251.75
SP,itu,2017-02-01,2,183.5,36.7
SP,registro,2017-02-01,1,49.92,24.96
SP,cruzeiro,2017-02-01,2,244.13,81.3766666666667
SP,olimpia,2017-02-01,2,138.8,34.7
SP,praia grande,2017-02-01,4,1427.88,178.485
SP,campinas,2017-02-01,28,5594.52,91.7134426229508
SP,araras,2017-02-01,1,2734.46,1367.23
SP,fartura,2017-02-01,1,93.46,46.73
SP,braganca paulista,2017-02-01,2,518.66,129.665
SP,aruja,2017-02-01,1,231.62,115.81
SP,mairipora,2017-02-01,1,302.1,151.05
SP,ferraz de vasconcelos,2017-02-01,1,71.72,35.86
SP,campos do jordao,2017-02-01,1,69.72,34.86
SP,palmeira d oeste,2017-02-01,1,128.84,64.42
SP,diadema,2017-02-01,1,45.95,45.95
SP,palmares paulista,2017-02-01,1,141.86,70.93
SP,atibaia,2017-02-01,4,443.74,55.4675
SP,morungaba,2017-02-01,1,145.26,72.63
SP,presidente bernardes,2017-02-01,1,89.02,44.51
SP,paulinia,2017-02-01,1,153.48,76.74
SP,sumare,2017-02-01,1,87.13,87.13
SP,indaiatuba,2017-02-01,4,567.16,94.5266666666667
SP,jau,2017-02-01,3,594.06,74.2575
SP,taboao da serra,2017-02-01,3,974.42,162.403333333333
SP,andradina,2017-02-01,2,185.93,92.965
SP,barueri,2017-02-01,4,542.47,90.4116666666667
SP,votorantim,2017-02-01,1,69.45,69.45
SP,ribeirao pires,2017-02-01,2,327.44,81.86
SP,santa cruz do rio pardo,2017-02-01,1,130.92,65.46
SP,sao joao da boa vista,2017-02-01,4,362.4,90.6
SP,ibitinga,2017-02-01,2,137.26,68.63
SP,torrinha,2017-02-01,1,280.22,140.11
SP,americana,2017-02-01,3,718.46,143.692
SP,ribeirao preto,2017-02-01,16,4091.44,113.651111111111
SP,itapira,2017-02-01,1,145.26,72.63
